ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1869173160152863019,Costco Insider,@Costco_Insider,We just dropped the Costco January 2025 Coupon Book! https://t.co/jJKgb4J36H The best deal has got to be the Orgain Organic Protein &amp; Superfoods Powder at $8 off. We also love their 30g Milk Protein Shakes that are ready-to-drink at $6.50 off. Lots of other New Year's health,2024-12-17 16:09:43,https://x.com/Costco_Insider/status/1869173160152863019,197,3,4,8,1,10760,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10779,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1873508824088453163,🇺🇸Sir RAGINxCAJUN® 🇺🇸,@RAGINxCAJUN,"@Costco_Insider As a executive Costco member 
Get rid of your DEI program or lose me as a customer 🤨",2024-12-29 15:18:06,https://x.com/RAGINxCAJUN/status/1873508824088453163,5,0,0,35,0,275,,,"A True Cajun Patriot believe in Life, Liberty and the Pursuit of happiness. Constitutionalist Fighting for a Strong Republic Political Activist #ThoughtCriminal",true,2009-12-06 23:06:58,"Réalville , USA",31697,32602,126157,11134,https://pbs.twimg.com/profile_banners/95153908/1720911462,https://x.com/RAGINxCAJUN,https://pbs.twimg.com/profile_images/1771092685194993664/Ekl3Gsp0_normal.jpg,257763,false,true
1874263711793471614,Tone Bone,@BoneTbfetch,@Costco_Insider Fuck your dei stance... I'm taking my 11k per year to a non woke business..,2024-12-31 17:17:45,https://x.com/BoneTbfetch/status/1874263711793471614,0,0,0,2,0,12,,,,false,2022-03-07 03:16:18,,21,7,290,27,,https://x.com/BoneTbfetch,https://pbs.twimg.com/profile_images/1500792453086990342/pVAlHKju_normal.png,1517,false,false
1873886177117507672,dawgluver🇺🇸❤️America🇺🇸,@bestdogmama,@Costco_Insider Why don’t you drop your DEI practices? Let’s talk shop….,2024-12-30 16:17:34,https://x.com/bestdogmama/status/1873886177117507672,0,0,0,13,0,150,,,"🐶🐶🐶mom, RN, 🇺🇸❤️🇺🇸, 🔴🇺🇸MAGATrump2024🇺🇸🔴🇺🇸🔴🇺🇸🔴🇺🇸🔴🇺🇸🔴🇺🇸",true,2014-03-11 19:29:57,,3284,4372,21621,406,https://pbs.twimg.com/profile_banners/2384538055/1625787599,https://x.com/bestdogmama,https://pbs.twimg.com/profile_images/686123471810658305/qOM0nijV_normal.jpg,20473,false,true
1873825828301328531,Rhonda M,@isayfjb,"@Costco_Insider I just saw your stance on DEI. I will
Not renew my membership.",2024-12-30 12:17:46,https://x.com/isayfjb/status/1873825828301328531,0,0,0,10,0,95,,,,false,2022-04-25 17:48:29,Parts Unknown,161,344,3789,398,https://pbs.twimg.com/profile_banners/1518753599857348608/1668022083,https://x.com/isayfjb,https://pbs.twimg.com/profile_images/1590428304254828546/3D7UhTSR_normal.jpg,4593,false,false
1873559707971108895,Rick Helwick,@Rooster1k,@Costco_Insider Stop with the DEI bs,2024-12-29 18:40:18,https://x.com/Rooster1k/status/1873559707971108895,0,0,0,4,0,63,,,,false,2015-03-24 19:48:55,,126,69,15316,453,https://pbs.twimg.com/profile_banners/3112621143/1427256847,https://x.com/Rooster1k,https://pbs.twimg.com/profile_images/1443692842291843072/NzdIv6bg_normal.jpg,4037,false,false
1873559772550811913,Rick Helwick,@Rooster1k,@Costco_Insider DEI = DIDN'T EARN IT,2024-12-29 18:40:33,https://x.com/Rooster1k/status/1873559772550811913,0,0,0,6,0,78,,,,false,2015-03-24 19:48:55,,126,69,15316,453,https://pbs.twimg.com/profile_banners/3112621143/1427256847,https://x.com/Rooster1k,https://pbs.twimg.com/profile_images/1443692842291843072/NzdIv6bg_normal.jpg,4037,false,false
1873279928806064398,Keep America Free!,@LittledogsBite,@Costco_Insider Really disturbing Costco Board of Directors wants us to vote against eliminating DEI...gotta sell my shares...,2024-12-29 00:08:33,https://x.com/LittledogsBite/status/1873279928806064398,0,0,1,31,0,216,,,"Animal lover. History buff. Moderate Conservative. Law and Order supporter.  Defender of free speech. Wokeness kills creativity, honesty and meritocracy.",true,2009-04-19 14:58:06,Planet Earth,1195,1128,74098,1010,https://pbs.twimg.com/profile_banners/33322936/1722747832,https://x.com/LittledogsBite,https://pbs.twimg.com/profile_images/1655645257118236672/W6ckdT0t_normal.jpg,69816,false,false
1874518420706013580,Ultra MAGA Darkobsidion,@Darkobsidion3,@Costco_Insider Can’t wait till Trump gets into office and then you will be held liable for discrimination and will sue a shit out of you for discrimination. https://t.co/0tg2JVBEkx,2025-01-01 10:09:53,https://x.com/Darkobsidion3/status/1874518420706013580,0,0,0,2,0,30,https://pbs.twimg.com/tweet_video_thumb/GgOgkQhX0AAhoow.jpg,undefined,Just a regular old chap yes I’m a gamer and Donald Trump is my real president,false,2021-07-16 22:38:52,,1580,1852,10874,4493,,https://x.com/Darkobsidion3,https://pbs.twimg.com/profile_images/1695213619791773696/Q-sSp8pd_normal.jpg,11480,false,false
1876581595060244807,Winston Stone,@WinstonStone214,"@Costco_Insider When is DEI price day where prices are lowered based on Diversity, Equity and Inclusion?",2025-01-07 02:48:12,https://x.com/WinstonStone214/status/1876581595060244807,0,0,0,0,0,22,,,,false,2019-06-27 18:17:13,,3,4,1,15,,https://x.com/WinstonStone214,https://pbs.twimg.com/profile_images/1144446703237500928/cJlWh52v_normal.png,248,false,false
