ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1577405972431007746,Costco Insider,@Costco_Insider,"The 2022 Costco-themed pajamas just dropped! 🔥 Get them before they sell out of your size! https://t.co/3V7dSUtOMT $21.99 online and likely to hit most warehouses too for $19.99. This year they changed the manufacturer from Munki Munki to Jane and Bleecker
#costcoinsider #costco",2022-10-04 14:11:05,https://x.com/Costco_Insider/status/1577405972431007746,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1578123839242145792,JL,@badfragments,@Costco_Insider https://t.co/z1rXFfVngR,2022-10-06 13:43:38,https://x.com/badfragments/status/1578123839242145792,0,0,0,0,0,-,https://pbs.twimg.com/media/FeafRM3XgAkEtMu.jpg,,"NFP background.Things I'm crazy about- books,films,tech,my dog,music, photography,nature,travel,my dog (ok dogs in general) politics,my dog.",false,2013-06-06 21:51:30,"Chicago, IL",202,580,289329,3071,https://pbs.twimg.com/profile_banners/1489526450/1379996860,https://x.com/badfragments,https://pbs.twimg.com/profile_images/378800000500626731/7917f9b05aceab8ae92c7276d7c6d6f6_normal.jpeg,22004,false,false
