ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1723390325522386962,Costco Insider,@Costco_Insider,"In case you wanted to see even more Costco coupons, the November Hot Buys start today! https://t.co/sMuRmo8eQO Just released, check them out now!

#costco #costcohotbuys #costcoinsider #costcocoupons #costcocouponbook #costcobuys #costcodeals #costcoshopping",2023-11-11 09:20:47,https://x.com/Costco_Insider/status/1723390325522386962,5,0,0,3,0,3570,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10778,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1724473078405857765,Debbie Bledsoe,@DebbieBledsoe16,"@Costco_Insider Hey Cost co, what is happening with the cost co chicken?? I dont know what the grower of these chickens is doing, but the chicken  tastes chemically.  It didnt used to taste like this prior to 2019.",2023-11-14 09:03:15,https://x.com/DebbieBledsoe16/status/1724473078405857765,0,0,0,0,0,19,,,,false,2023-01-04 17:25:07,,22,115,3010,9,,https://x.com/DebbieBledsoe16,https://pbs.twimg.com/profile_images/1610809585543303168/LiqTj6qA_normal.jpg,201,false,false
1856183639706612024,Erik halsted,@ColDarkpeal,@Costco_Insider Why aren’t there anymore tools?,2024-11-11 19:54:00,https://x.com/ColDarkpeal/status/1856183639706612024,0,0,0,0,0,17,,,,false,2024-10-29 17:08:19,,7,18,20,3,,https://x.com/ColDarkpeal,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,167,false,true
1724862318557671928,Brad Harris 🖥🎥🎞,@B_films,@Costco_Insider How about not selling expired bread! https://t.co/s6kNFwMuce,2023-11-15 10:49:57,https://x.com/B_films/status/1724862318557671928,0,0,0,0,0,44,https://pbs.twimg.com/media/F-_xIvFXkAAUP3T.jpg,,"Videographer, Consultant, Computer nerd, geek and marketing. Need I say more!!!!             John8:7",false,2009-03-25 07:34:11,"Nashville, TN",197,925,6270,1093,https://pbs.twimg.com/profile_banners/26508880/1411321246,https://x.com/B_films,https://pbs.twimg.com/profile_images/649950883531374592/FOP5kpr__normal.jpg,5702,false,false
1808858620622483515,NOBODYLIVESONEARTHEVERYHUMANISOFFICIALLYEXTINCTNOW,@NOHUMANWASALIVE,@Costco_Insider EVERYBODY KNOWS THAT ALL OF THEM ARE FIRED FOREVER AND EVER ALL COMPANIES AND CORPORATIONS ARE CLOSED FOREVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER!!!!,2024-07-04 06:41:16,https://x.com/NOHUMANWASALIVE/status/1808858620622483515,0,0,0,0,0,1,,,,false,2023-11-26 15:11:51,,45,42,14,7090,,https://x.com/NOHUMANWASALIVE,https://pbs.twimg.com/profile_images/1728914863018418176/crDTPJpe_normal.jpg,31809,false,false
1724408664356757729,ALatteLove,@2happydoggos,@Costco_Insider Look at this bomb about #Costco! They are connected with #BillGates but say they won’t sell #Apeel? I don’t trust this at all. https://t.co/AvDq9aemhk,2023-11-14 04:47:18,https://x.com/2happydoggos/status/1724408664356757729,0,0,0,0,0,7,,,Time for change,false,2016-03-06 06:16:02,,269,553,26498,8488,,https://x.com/2happydoggos,https://pbs.twimg.com/profile_images/1873396194992324608/6BfYvhlv_normal.jpg,37600,false,true
