ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1559310882940657665,Costco Insider,@Costco_Insider,"From August 20-26, get $5 OFF these delicious Organic Beef Smoked Sausages from @KiolbassaSmokedMeats

What we love:
*Organic!
*Grass-Fed!
*Low Carb!
*High in Protein!
*Satisfying and filling!
*A company all about giving back to others!

#ad #kiolbassa #costco https://t.co/Y2qhHKTfCn",2022-08-15 15:47:39,https://x.com/Costco_Insider/status/1559310882940657665,1,0,0,3,0,-,https://pbs.twimg.com/media/FaPI9uzVUAAx7y8.jpg,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1619108216243384322,Jeremiah Rios,@Jeremiah__Rios,@Costco_Insider When Will You Get The Pillsbury Mini Cinnis https://t.co/PS7Kr4ZgiP,2023-01-27 15:00:54,https://x.com/Jeremiah__Rios/status/1619108216243384322,0,0,0,2,0,51,https://pbs.twimg.com/media/Fng6V7IWAAILu9k.jpg,,"Instagram: jeremiahrios05 
Tiktok: jeremiah_.rios
Snapchat:jeremiahrios25
YouTube JeremiahRios27",false,2022-04-01 18:43:07,"Richmond, VA",771,7484,54752,240,https://pbs.twimg.com/profile_banners/1510070097402019840/1725907727,https://x.com/Jeremiah__Rios,https://pbs.twimg.com/profile_images/1833215995466469376/3BRId45k_normal.jpg,5492,false,false
