ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1683147686764244994,Costco Insider,@Costco_Insider,"The August 2023 Costco Coupon Book is out now! https://t.co/tHjGT9afMk Our favorite deal is the Orgain Kids Nutritional Protein Shake at $9 off! What are you purchasing on sale?

#costco #costcoinsider #costcocouponbook #costcocoupons #costcosavingsbook #costcodeals #costcobuys",2023-07-23 09:10:54,https://x.com/Costco_Insider/status/1683147686764244994,4,0,0,1,0,1627,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1688197444159356928,jason Butler,@jasonBu46663120,"@Costco_Insider Get your crap together. 
https://t.co/Y4erwoUyvS",2023-08-06 07:36:50,https://x.com/jasonBu46663120/status/1688197444159356928,0,0,0,0,0,6,,,,false,2022-01-15 10:24:48,,1,1,7,7,,https://x.com/jasonBu46663120,https://pbs.twimg.com/profile_images/1482418506146717706/cxZy9769_normal.png,22,false,false
1683994508189655040,Linda McIver-Lorne,@hawaiianshores,"@Costco_Insider no matter how hard I look, I get home with rotten or molded produce. Fruits.  Today a disgusting rotten apple hiding right in the middle of all the others.  There were insects in it too. It’s mandatory we give this to the Hawaii Department of Agriculture https://t.co/VBs9pqA6DM",2023-07-25 17:15:52,https://x.com/hawaiianshores/status/1683994508189655040,0,0,0,0,0,27,https://pbs.twimg.com/media/F17AEqeaYAA0XqP.jpg,,"God, Family! World traveler. Ga. girl. Lived in Hawaii 40+ years. Wife, Mom, Grammy, Sister. Livelovelaugh!",false,2009-12-03 09:51:14,North Shore Oahu,43,146,1127,26,https://pbs.twimg.com/profile_banners/94377672/1523748074,https://x.com/hawaiianshores,https://pbs.twimg.com/profile_images/624684950483132416/jiTKA4sA_normal.jpg,420,false,false
1808858963431338007,NOBODYLIVESONEARTHEVERYHUMANISOFFICIALLYEXTINCTNOW,@NOHUMANWASALIVE,@Costco_Insider EVERYBODY KNOWS THAT ALL OF THEM ARE FIRED FOREVER AND EVER ALL COMPANIES AND CORPORATIONS ARE CLOSED FOREVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER ALL OF THEM ARE FIRED FOREVER AND EVER!!!!,2024-07-04 06:42:38,https://x.com/NOHUMANWASALIVE/status/1808858963431338007,0,0,0,0,0,-,,,,false,2023-11-26 15:11:51,,45,42,14,7090,,https://x.com/NOHUMANWASALIVE,https://pbs.twimg.com/profile_images/1728914863018418176/crDTPJpe_normal.jpg,31809,false,false
1686218911925059584,HDBreakout,@HDBreakout17,@Costco_Insider Why are your pharmacies still injecting the dangerous and deadly covid vaccines into people? You know millions are injured and dead. You are complicit in murder.,2023-07-31 20:34:51,https://x.com/HDBreakout17/status/1686218911925059584,1,0,0,0,0,12,,,Pronouns…Springfield/Hellcat,true,2022-07-03 18:33:18,Texas,3357,6301,228774,14065,https://pbs.twimg.com/profile_banners/1543769849440227328/1693359380,https://x.com/HDBreakout17,https://pbs.twimg.com/profile_images/1828526953579646976/w_gxFITJ_normal.jpg,185915,false,true
