ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1352089038790905857,Costco Insider,@Costco_Insider,"Friendly reminder! Culturelle® Probiotics is currently $6 off in this month's Costco Coupon Book! That means there’s only a few more days left to get it before the sale ends on Jan. 24th. Regular price is $29.99. #ad

@Culturelle #CulturelleProbitoics
#CostcoDeal #Costco",2021-01-20 19:02:02,https://x.com/Costco_Insider/status/1352089038790905857,3,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1352089202234572801,Costco Insider,@Costco_Insider,"Did you know Culturelle® Digestive Daily Probiotic Capsules contain the most clinically studied probiotic strain† (Lactobacillus rhamnosus GG), which helps support immune health because 70% of your immune system lives in your digestive tract?*",2021-01-20 19:02:41,https://x.com/Costco_Insider/status/1352089202234572801,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1352089474813968384,Costco Insider,@Costco_Insider,"†Based on the number of scientific and clinical studies of Lactobacillus rhamnosus GG for a range of benefits as of January 2020. 
*These statements have not been evaluated by The FDA. This product is not intended to diagnose, treat, cure or prevent any disease.",2021-01-20 19:03:46,https://x.com/Costco_Insider/status/1352089474813968384,0,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1352720076022173697,jen,@jennifer_enough,"@Costco_Insider @Culturelle Why is Costco supporting domestic terrorism and insurrection? Friendly reminder I refuse to shop at retailers selling crappy pillows by a racist, crazy domestic terrorist pillow guy.",2021-01-22 12:49:33,https://x.com/jennifer_enough/status/1352720076022173697,0,0,0,0,0,-,,,mom. 💙voter. reader.,false,2011-02-24 09:28:10,Chicagoland,1797,2131,22433,3569,https://pbs.twimg.com/profile_banners/257071795/1668207094,https://x.com/jennifer_enough,https://pbs.twimg.com/profile_images/1578911896484417536/cDFKNiFI_normal.jpg,15307,false,false
1352771492266835969,Todd,@Todd08795379,"@Costco_Insider @Culturelle #boycottcostco, @Costco continues to partner with a company who ownership actively sought to illegally overthrow American democracy through imposition of authoritarian, military coup (ie.martial law)",2021-01-22 16:13:51,https://x.com/Todd08795379/status/1352771492266835969,0,0,0,0,0,-,,,,false,2017-01-15 16:02:54,,9,141,598,15,,https://x.com/Todd08795379,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1786,false,false
