ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1449897442741133314,Costco Insider,@Costco_Insider,"The November 2021 Coupon Book is here! https://t.co/oV051IpJEW With Black Friday coming up there are some great deals to be had!

#costco #costcoinsider #costcosavingsbook #costcodeals #costcocouponbook",2021-10-17 17:37:42,https://x.com/Costco_Insider/status/1449897442741133314,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1449897771985555459,Costco Insider,@Costco_Insider,"#Sponsored We're pretty excited that Estroven® Complete is on sale this month for $5 off. In case you don't know, Estroven® is the number one brand of choice among women &amp; pharmacists,‡ and Estroven® Complete is designed to provide clinically-proven &amp; faster^ menopause relief.*",2021-10-17 17:39:01,https://x.com/Costco_Insider/status/1449897771985555459,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1449898131999449088,Costco Insider,@Costco_Insider,"Estroven® Complete will be on sale for $5 off until November 21!
‡Based on: Nielsen xAOC 52 W/E 7.17.21 and the #1 Pharmacist recommended menopause brand based on the 2021 Pharmacy Times OTC Survey.
^Faster vs. other Estroven® products.",2021-10-17 17:40:27,https://x.com/Costco_Insider/status/1449898131999449088,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1449898247892447233,Costco Insider,@Costco_Insider,"*These statements have not been evaluated by The Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.",2021-10-17 17:40:54,https://x.com/Costco_Insider/status/1449898247892447233,0,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
