ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1385443132586614784,Costco Insider,@Costco_Insider,"#ad Who doesn't love Bursting Berry 🍇 flavor?
@Culturelle Kids Purely Probiotics® Chewables are now available at Costco with a great taste that your child will love! Did you know the ingredients in Culturelle® Kids Purely Probiotics® Chewables help support a healthy digestive... https://t.co/U99wdktcCM",2021-04-22 20:59:17,https://x.com/Costco_Insider/status/1385443132586614784,1,0,0,0,0,-,https://pbs.twimg.com/media/EzoVGHMVgAAoDHI.jpg,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1385443240418054146,Costco Insider,@Costco_Insider,"system and immune system?* Culturelle® Kids Purely Probiotics® Chewables work naturally with your child’s body.*
A box of 60 Chewable tablets is $24.99 at Costco. Look out for the $6 off coupon now until May 9th as well!
*These statements have not been evaluated by The Food and..",2021-04-22 20:59:43,https://x.com/Costco_Insider/status/1385443240418054146,1,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1385443311922470916,Costco Insider,@Costco_Insider,"Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.
#Culturelle #CulturelleProbiotics #CulturelleKids #KidsProbiotics
#ProbioticSupplements #CostcoDeal #CostcoInsider #Costco",2021-04-22 21:00:00,https://x.com/Costco_Insider/status/1385443311922470916,0,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
