ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1508825324074594306,Costco Insider,@Costco_Insider,Now available at Costco! 66oz. Jar of @bubbiespickles Bread and Butter Chips! Simple ingredients and absolutely delicious! https://t.co/9ydcK4XMOf,2022-03-29 08:16:04,https://x.com/Costco_Insider/status/1508825324074594306,1,0,0,4,0,-,https://pbs.twimg.com/media/FPBsoOMVsAARMxu.jpg,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1508825469004632072,Costco Insider,@Costco_Insider,#ad #costco #bubbiespickles,2022-03-29 08:16:39,https://x.com/Costco_Insider/status/1508825469004632072,0,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
