ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1189587774321483776,Costco Insider,@Costco_Insider,The Costco 2019 Black Friday Ad is here! https://t.co/TfLeIJqD5T Believe it or not there are 31 pages of killer deals! #costcosavingsbook #costcocouponbook #BlackFriday #blackfriday2019 #BlackFridayAd,2019-10-30 10:00:01,https://x.com/Costco_Insider/status/1189587774321483776,1,0,0,2,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10508,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1191590754596085761,Peter Risto,@peterristo1,@Costco_Insider Any thing like this for Canada?,2019-11-04 21:39:09,https://x.com/peterristo1/status/1191590754596085761,0,0,0,0,0,-,,,"Just trying to survive day by day!

This world was never meant for one
As beautiful as me.",false,2011-12-08 14:40:44,Kitchener,21,38,6317,12,,https://x.com/peterristo1,https://pbs.twimg.com/profile_images/847928799660462080/CTzqmJxY_normal.jpg,1352,false,false
