ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1404111867723747331,Costco Insider,@Costco_Insider,We just posted an early preview of the July 2021 Coupon Book! https://t.co/b0yYVbYAgw We're excited the Mobil 1 Synthetic Motor Oil is $10 off just in time for our summer road trip! What items will you be buying this month?,2021-06-13 09:22:11,https://x.com/Costco_Insider/status/1404111867723747331,2,0,0,1,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1404112060120649734,Costco Insider,@Costco_Insider,#Costco #CostcoSavingsBook #CostcoInsider #CostcoDeals #CostcoCouponBook #CostcoBuys,2021-06-13 09:22:56,https://x.com/Costco_Insider/status/1404112060120649734,0,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10777,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1424566415533645831,Fabian Asensio,@fabianandme,@Costco_Insider https://t.co/uFW5knBcCD,2021-08-08 20:01:15,https://x.com/fabianandme/status/1424566415533645831,0,0,0,0,0,-,,,"Hello...I am a spiritual conservative because the two are partners against the evil of communism, the devil's political system. http://t.co/Z41EEFu3hg !",true,2015-08-07 09:07:20,"Medford, OR",332,576,1836,1057,https://pbs.twimg.com/profile_banners/3308909882/1508636873,https://x.com/fabianandme,https://pbs.twimg.com/profile_images/1135185348554739717/jfTGzUwj_normal.jpg,6361,false,false
