ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1340388221180506112,Costco Insider,@Costco_Insider,"So looking forward to 2021, and here's the first coupon book of the year! https://t.co/cHevAwpDce We're excited to start the year off right with some healthy Premier Protein at $7 off. Time to stock up! #CostcoSavingsBook #CostcoInsider #Costco #CostcoCouponBook",2020-12-19 12:07:09,https://x.com/Costco_Insider/status/1340388221180506112,3,0,0,0,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10509,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1340389249636573184,TheThinkingGuy2020,@ThinkingGuy2020,@Costco_Insider Are they dropping any more ps5 bundles?,2020-12-19 12:11:14,https://x.com/ThinkingGuy2020/status/1340389249636573184,1,0,0,0,0,-,,,!H1S @1UR #2DD3,false,2020-11-05 06:20:25,,55,48,961,77,https://pbs.twimg.com/profile_banners/1324355609043570690/1612542446,https://x.com/ThinkingGuy2020,https://pbs.twimg.com/profile_images/1324755337371652097/F2nF9TFU_normal.jpg,1297,false,false
1341256407425806336,Costco Insider,@Costco_Insider,@ThinkingGuy2020 Are you following @rbwmonitor ??,2020-12-21 21:37:01,https://x.com/Costco_Insider/status/1341256407425806336,1,0,1,1,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10509,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1349266575518363649,happy holidaymond -- ( - _ • ),@WingBoots,@Costco_Insider https://t.co/ye2Gp1NNN4,2021-01-13 00:06:34,https://x.com/WingBoots/status/1349266575518363649,0,0,0,0,0,-,https://pbs.twimg.com/media/ErmOzMLVQAMe5JD.jpg,,multifandom ⨯ @chirpies07 and ggst enjoyer ⨯ @FGCValentine,true,2020-07-02 20:09:55,they - them 18 filipino,413,1346,197372,2658,https://pbs.twimg.com/profile_banners/1278888305644298240/1727893946,https://x.com/WingBoots,https://pbs.twimg.com/profile_images/1856769651830919169/B6fxZKqt_normal.jpg,31986,false,false
