ID,Name,Handle,TweetText,TweetCreateTime,TweetURL,ReplyCount,QuoteCount,RetweetCount,LikeCount,BookmarkCount,Views,AllImageURL,VideoURL,Bio,CanDM,AccountCreateDate,Location,FollowersCount,FollowingCount,TotalFavouritesByUser,MediaCount,ProfileBannerURL,ProfileURL,AvatarURL,PostCount,Verified,IsBlueVerified
1321493197126725632,Costco Insider,@Costco_Insider,"We just released the 2020 Costco Black Friday Ad! https://t.co/7BY7NTMoST 30 pages of deals on TVs, laptops, food, and more! What deals stand out to you?

#Costco #CostcoInsider #CostcoSavingsBook #CostcoDeals #BlackFriday #BlackFriday2020 #BlackFridayDeals",2020-10-28 09:45:05,https://x.com/Costco_Insider/status/1321493197126725632,1,1,0,3,0,-,,,"All the deals and coupons available at Costco as well as insider information about upcoming changes, products, and other tips to become an expert Costco shopper",false,2010-06-29 16:06:46,United States,10508,12,13,59,https://pbs.twimg.com/profile_banners/161079363/1549570519,https://x.com/Costco_Insider,https://pbs.twimg.com/profile_images/1079222232/Paper-Hole1_normal.gif,431,false,true
1327754904107167744,Damon Blackburn,@DamonBlackburn9,@Costco_Insider Any word on ps5 restock plz ?,2020-11-14 15:26:52,https://x.com/DamonBlackburn9/status/1327754904107167744,0,0,0,0,0,-,,,,false,2012-05-13 13:34:40,,52,937,294,14,,https://x.com/DamonBlackburn9,https://pbs.twimg.com/profile_images/581183475392344065/5HEg8Ld5_normal.jpg,802,false,false
